Birth Rate,Business Tax Rate,CO2 Emissions,Days to Start Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Hours to do Tax,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Number of Records,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Tourism Inbound,Tourism Outbound,GDP_Bin,Health_GDP_Impact,CO2_per_Energy,Dependency_Ratio
0.011,41.0,9.051344640485725,55.625,9.719324300862802,23.69628112104334,0.088,5.147494476813453,239.0,0.009,0.1,0.155,75.0,70.0,0.5,1,0.189,0.674,0.137,15.827822491203936,0.54,18.884414766473814,18.78532386448472,Upper-Middle,2.0852727386518137,0.8443950743944915,0.4836795252225519
0.01,41.0,10.58392936059852,55.625,9.833065088239582,24.548366548253295,0.058,5.8888779583328805,239.0,0.009,0.4,0.085,78.0,70.0,0.7,1,0.179,0.706,0.116,15.496966760687014,0.559,20.59087665004222,20.310776115411855,Upper-Middle,1.4238052597986912,0.9770022864617027,0.4178470254957507
0.009,41.0,9.648659816955295,55.625,8.841158975945264,24.0957918302012,0.086,7.142036574706803,239.0,0.004,0.3,0.108,81.0,73.0,0.9,1,0.147,0.703,0.15,14.506522460439706,0.507,21.07884017614188,20.506352836625073,Upper-Middle,2.072238097397303,0.9804393812293354,0.422475106685633
0.01,41.0,12.679501651468984,55.625,11.799584514312267,27.50754158124756,0.082,7.456454555176209,239.0,0.005,0.4,0.12,83.0,76.0,0.9,1,0.145,0.687,0.169,17.557637987331773,0.768,24.50433697707262,23.15071991207459,High,2.2556184096622998,0.9906182218095432,0.4570596797671033
0.011,41.0,10.91111695182567,16.0,10.832082278866448,26.474928233544716,0.093,8.094988759303774,239.0,0.003,0.8,0.048,82.0,78.0,1.0,1,0.179,0.649,0.172,16.008083220793743,0.842,22.602425496608017,22.961312408909553,High,2.4621683257196585,0.9221637151149857,0.5408320493066255
0.01,41.0,10.601771517201225,20.0,10.165736425730918,26.53612668673792,0.109,8.517793011488205,239.0,0.004,0.7,0.033,83.0,78.0,0.8,1,0.168,0.676,0.156,15.808713424043855,0.734,23.073974205217485,22.87665462369442,High,2.8924378088544334,0.9494914722122526,0.47928994082840237
0.02,41.0,12.294587059060913,38.0,11.262333632696789,26.437016144226718,0.053,5.4510384535657,239.0,0.029,0.1,0.12,75.0,68.0,0.4,1,0.293,0.643,0.064,18.004229498628792,0.666,23.303709913519217,21.47137457605359,High,1.401161855644016,1.0026302845225252,0.5552099533437014
0.009,41.0,12.772124818286287,40.0,11.882017002964034,24.637944379093764,0.069,4.30406509320417,239.0,0.014,0.0,0.179,74.0,63.0,0.1,1,0.156,0.693,0.15,17.68280710218628,0.674,20.908915184663606,20.675125462667793,Upper-Middle,1.70001816215747,0.9914693339829886,0.4415584415584416
0.012,41.0,13.20051075160607,13.0,12.310797459172283,28.259705092243067,0.078,7.801800401908973,239.0,0.005,0.6,0.037,81.0,76.0,0.9,1,0.183,0.658,0.159,17.903964102163318,0.793,24.148700443005147,24.794461178286596,High,2.204256997194959,0.9917144928465411,0.519756838905775
0.02,41.0,9.709235104874208,26.0,8.817742129574842,23.12796668058743,0.037,6.285998094508865,239.0,0.01,0.2,0.083,76.0,74.0,0.6,1,0.294,0.683,0.023,13.556816250957148,0.884,20.910574936080593,20.013989276489102,Lower-Middle,0.8557347671817349,0.9889478636463909,0.46412884333821375
0.018,41.0,12.945292014192502,29.0,11.868149356641647,25.631570698066287,0.047,4.584967478670572,239.0,0.024,0.1,0.12,72.0,70.0,0.1,1,0.289,0.664,0.047,18.042974352884663,0.662,20.959128161458285,22.139119000550565,High,1.2046838228091155,1.0059948525163052,0.5060240963855421
0.035,41.0,11.419921623521773,26.0,10.206809186975589,23.436618790804065,0.044,2.833213344056216,239.0,0.034,0.0,0.12,73.0,68.0,0.0,1,0.422,0.543,0.035,17.072049421902683,0.687,20.350025877585416,19.93800336967164,Lower-Middle,1.0312112267953788,1.0190163348898509,0.8416206261510127
0.022,41.0,11.084033068411356,20.0,9.889946281969461,25.499640036699446,0.077,7.21890970761906,239.0,0.005,0.2,0.106,82.0,78.0,1.0,1,0.28,0.62,0.1,15.716079737533127,0.914,21.628697825890058,21.92953600062034,High,1.9634722828258573,1.0178225660087272,0.6129032258064516
0.03,41.0,9.768297642474444,55.625,8.551981016901902,23.04496937490394,0.092,5.236441962829949,239.0,0.022,0.1,0.093,74.0,71.0,0.3,1,0.387,0.582,0.031,15.457222224596986,0.806,20.959128161458285,20.036100730052084,Lower-Middle,2.1201371824911623,1.0226462579008246,0.7182130584192441
0.022,41.0,11.029358264975064,35.0,9.99888863729938,24.591876781171436,0.032,6.591673732008658,239.0,0.01,0.2,0.054,75.0,73.0,0.7,1,0.256,0.71,0.034,14.56520535475417,0.982,19.6085241693972,22.045021677195397,Upper-Middle,0.7869400569974859,1.0027702460385275,0.4084507042253522
0.016,41.0,9.810384934273804,46.0,8.560444233410552,23.723135476834322,0.093,6.212606095751519,239.0,0.014,0.1,0.134,78.0,74.0,0.2,1,0.284,0.643,0.073,15.12116709686509,0.863,22.637537880797307,21.922929369985543,Upper-Middle,2.206251599345592,1.0261432099556413,0.5552099533437014
0.022,41.0,10.385666757711997,35.0,9.143238568435446,23.793282556685238,0.032,5.68697535633982,239.0,0.012,0.1,0.082,76.0,72.0,0.2,1,0.364,0.612,0.025,14.686436492396266,0.715,20.11812953554068,20.50510982838702,Upper-Middle,0.7613850418139276,1.0239004719884,0.6356209150326798
0.017,41.0,10.49565350324196,26.0,9.560010841762033,23.881703120294166,0.041,7.29776828253138,239.0,0.01,0.2,0.12,78.0,76.0,0.6,1,0.269,0.716,0.015,13.400357169664668,0.969,19.72630720471483,19.970368654103833,Upper-Middle,0.9791498279320608,0.9939055613214375,0.3966480446927375
0.024,41.0,12.698549963960954,55.625,11.706706114853077,26.091914911677442,0.04,5.953243334287785,239.0,0.018,0.1,0.12,75.0,72.0,0.3,1,0.359,0.608,0.033,16.944563814508232,0.805,21.95232142193238,22.149982112805315,High,1.0436765964670978,0.9993581223317513,0.6447368421052632
0.028,41.0,10.902040066577316,43.0,9.713778777308155,23.806466014753102,0.051,4.110873864173311,239.0,0.018,0.0,0.075,76.0,72.0,0.1,1,0.396,0.57,0.034,16.666129020910645,0.53,20.592017551476708,20.414019587941187,Upper-Middle,1.214129766752408,1.0175718850633633,0.7543859649122808
0.016,41.0,11.579115746200701,19.0,10.601398368945096,25.54633674757999,0.026,6.876264611890766,239.0,0.009,0.3,0.12,76.0,74.0,0.9,1,0.234,0.756,0.01,15.030202209640098,0.815,21.086519096940677,22.09849925095966,High,0.6642047554370797,0.9980793157828247,0.3227513227513228
0.037,41.0,9.758808541166685,55.625,8.64259160081057,23.189479531004938,0.05,3.58351893845611,239.0,0.061,0.0,0.18,63.0,60.0,0.0,1,0.47,0.503,0.027,16.764219722686544,0.278,18.749984498289212,18.71335036537787,Lower-Middle,1.1594739765502469,1.0120524590449673,0.9880715705765407
0.02,41.0,9.051344640485725,26.0,9.57073837671504,23.436618790804065,0.061,5.267858159063328,239.0,0.02,0.1,0.12,75.0,69.0,0.0,1,0.2995,0.6425000000000001,0.052,10.98729072555053,0.883,20.350025877585416,19.93800336967164,Lower-Middle,1.429633746239048,0.8562641811686308,0.5470817120622568
0.013,41.0,12.755571717342596,3.0,11.615617423193774,26.868873991723788,0.083,7.751045117971802,239.0,0.005,0.1,0.084,83.0,78.0,0.7,1,0.202,0.671,0.127,16.805999157458086,0.877,23.535495857018358,23.039260616949043,High,2.2301165413130746,1.0110937332239893,0.4903129657228018
0.024,41.0,6.760414691083428,45.0,9.57073837671504,21.563079656203314,0.034,4.564348191467836,239.0,0.02,0.1,0.076,71.0,66.0,0.1,1,0.324,0.638,0.038,13.613669733723945,0.491,20.02208648670533,18.292847383806116,Low,0.7331447083109127,0.6395404417514581,0.567398119122257
0.019,41.0,6.684611727667927,26.0,9.57073837671504,23.436618790804065,0.061,5.267858159063328,239.0,0.02,0.1,0.12,76.0,71.0,0.2,1,0.294,0.659,0.046,12.423347006795465,0.56,20.294020201708943,19.629641092774417,Lower-Middle,1.429633746239048,0.6323694229716842,0.5159332321699545
0.02,41.0,9.051344640485725,26.0,9.57073837671504,23.436618790804065,0.061,5.267858159063328,239.0,0.02,0.3,0.12,79.0,74.0,0.5,1,0.3,0.64,0.06,11.969235767083962,0.934,20.350025877585416,19.93800336967164,Lower-Middle,1.429633746239048,0.8562641811686308,0.5625
0.026,41.0,3.713572066704308,21.0,9.57073837671504,18.316969079303394,0.096,4.6443908991413725,239.0,0.051,0.0,0.12,69.0,63.0,0.0,1,0.383,0.582,0.035,11.377930144182711,0.435,20.350025877585416,19.93800336967164,Low,1.758429031613126,0.3513067805068823,0.7182130584192441
0.02,41.0,4.442651256490317,17.0,9.57073837671504,18.658812102840333,0.118,6.021023349349527,239.0,0.033,0.0,0.12,75.0,69.0,0.0,1,0.2995,0.6425000000000001,0.052,10.861227282322822,0.693,15.201805169084134,12.611541086966115,Low,2.201739828135159,0.420278233947827,0.5470817120622568
0.028,41.0,4.997212273764115,16.0,9.57073837671504,19.316731971913647,0.095,5.389071729816501,239.0,0.039,0.1,0.15,68.0,67.0,0.1,1,0.393,0.568,0.039,11.578872368871034,0.223,16.648723960844016,15.607270193858982,Low,1.8350895373317966,0.4727401337234729,0.7605633802816902
0.018,41.0,7.919719760924575,26.0,9.57073837671504,23.436618790804065,0.061,5.267858159063328,239.0,0.02,0.3,0.12,79.0,72.0,0.4,1,0.278,0.659,0.063,12.327121453852316,0.629,19.093625222296833,18.667540829696392,Lower-Middle,1.429633746239048,0.7492115951303777,0.5174506828528073
0.014,41.0,10.432320074594577,12.0,9.731987234373756,25.194223664253787,0.079,7.3796321526095525,239.0,0.006,0.6,0.07,81.0,77.0,0.6,1,0.221,0.661,0.119,15.208582151674639,0.86,22.165940531738705,21.223434881130302,Upper-Middle,1.9903436694760492,0.9720771975185203,0.5143721633888048
0.034,41.0,8.286269452783065,51.0,9.57073837671504,21.98639181520484,0.041,3.258096538021482,239.0,0.057,0.0,0.134,62.0,58.0,0.0,1,0.401,0.573,0.026,15.573937796181498,0.131,15.404745967162468,17.76675429577647,Low,0.9014420644233985,0.7838874785734792,0.7452006980802793
0.03,41.0,5.017279836814924,42.0,9.57073837671504,19.52562611624477,0.051,4.543294782270004,239.0,0.017,0.0,0.113,74.0,67.0,0.1,1,0.401,0.552,0.047,12.087728202314052,0.217,17.804494623047066,19.93800336967164,Low,0.9958069319284831,0.4746385406592659,0.8115942028985507
0.035,41.0,5.198497031265826,55.625,9.57073837671504,19.622860866383878,0.06,3.828641396489095,239.0,0.029,0.0,0.147,66.0,63.0,0.0,1,0.415,0.556,0.029,13.008827310595269,0.17,14.285514812209815,15.671808704579888,Low,1.1773716519830326,0.49178182696460887,0.7985611510791366
0.029,41.0,5.176149732573829,32.0,9.57073837671504,19.153522337951895,0.051,4.672828834461906,239.0,0.014,0.0,0.113,74.0,69.0,0.1,1,0.382,0.559,0.06,11.509840712008303,0.231,16.14765455028724,16.395727463314174,Low,0.9768296392355466,0.48966775527958606,0.7906976744186046
0.031,41.0,4.406719247264253,39.0,9.57073837671504,19.566377441228415,0.037,4.07753744390572,239.0,0.018,0.0,0.059,71.0,67.0,0.0,1,0.404,0.564,0.032,12.200823894907005,0.225,18.234351177809064,16.454567959008102,Low,0.7239559653254514,0.41687903817308214,0.773049645390071
0.019,41.0,5.966146739123692,26.0,9.57073837671504,20.55984621371049,0.044,6.126869184114185,239.0,0.012,0.2,0.128,77.0,72.0,0.6,1,0.288,0.64,0.071,11.301030905833908,0.305,19.519293035953808,17.370858648025116,Low,0.9046332334032615,0.5644020811512819,0.5609375
0.018,41.0,11.79906635040318,55.625,10.986105951449888,25.77943993114392,0.082,5.638354669333745,239.0,0.017,0.1,0.191,78.0,71.0,0.2,1,0.27,0.629,0.101,17.4523177828207,0.897,21.55878025922693,21.820877625614603,High,2.1139140743538016,0.9843952988731856,0.589825119236884
0.013,41.0,7.721348612617949,26.0,9.57073837671504,21.42700753538096,0.061,5.267858159063328,239.0,0.02,0.2,0.115,76.0,72.0,0.7,1,0.221,0.698,0.081,11.482631192336628,0.456,20.570114658617737,19.176802728368536,Low,1.3070474596582384,0.7304455315653582,0.4326647564469914
0.016,41.0,7.325807502595773,26.0,9.57073837671504,22.66190921845657,0.056,7.121252453244542,239.0,0.013,0.2,0.06,76.0,70.0,0.4,1,0.271,0.67,0.059,12.662310079011762,0.822,21.29424538409712,19.816925438400673,Lower-Middle,1.269066916233568,0.6930270376128956,0.4925373134328358
0.013,41.0,7.146772179452637,26.0,9.57073837671504,21.908422727320406,0.071,6.555356891810665,239.0,0.015,0.4,0.085,76.0,71.0,0.5,1,0.211,0.677,0.112,12.509301980513213,0.333,20.45799736063531,18.845948485892656,Low,1.5554980136397487,0.6760901580153917,0.4771048744460857
0.028,41.0,5.926926025970411,26.0,9.57073837671504,20.713568974977292,0.045,5.1647859739235145,239.0,0.019,0.1,0.143,75.0,68.0,0.2,1,0.388,0.57,0.042,12.462058921493854,0.469,18.826145858727198,17.72753358339242,Low,0.9321106038739781,0.5606917714495797,0.7543859649122807
0.013,41.0,6.236369590203704,26.0,9.57073837671504,22.155136871405094,0.061,5.267858159063328,239.0,0.02,0.6,0.12,81.0,76.0,0.6,1,0.2995,0.6425000000000001,0.052,11.056051266296711,1.0,19.667713040612313,19.328939308161516,Lower-Middle,1.3514633491557106,0.5899653711930876,0.5470817120622568
0.03,41.0,9.556055475678573,55.625,8.213110697596676,22.812954265378604,0.056,3.9318256327243257,239.0,0.049,0.0,0.177,66.0,62.0,0.1,1,0.39,0.567,0.043,16.014598731060037,0.633,19.30857200542005,19.098714291778403,Lower-Middle,1.2775254388612018,1.0372235599178632,0.763668430335097
0.019,41.0,12.681135331142636,55.625,12.200944519137543,27.037663681949873,0.07,5.3706380281276624,239.0,0.024,0.1,0.22649999999999998,75.0,67.0,0.3,1,0.283,0.658,0.059,19.018158916336784,0.822,21.706467274477305,21.778970624951192,High,1.8926364577364914,0.9606233336378822,0.519756838905775
0.011,41.0,13.22344957114954,3.0,12.476248626627266,27.511957998595847,0.098,7.893945138235959,239.0,0.005,0.6,0.047,82.0,77.0,0.4,1,0.183,0.689,0.129,17.27106988588208,0.8,23.227648263316794,23.514982939682508,High,2.696171883862393,0.9812411404329371,0.4528301886792453
0.02,41.0,6.175867270105761,26.0,9.57073837671504,23.436618790804065,0.061,5.267858159063328,239.0,0.02,0.1,0.12,75.0,69.0,0.5,1,0.2995,0.6425000000000001,0.052,10.73711380957344,1.0,20.06548580215426,19.93800336967164,Lower-Middle,1.429633746239048,0.5842418050672608,0.5470817120622568
0.016,41.0,10.916523797267468,27.0,10.159446732791961,25.077923669297142,0.071,5.82600010738045,239.0,0.008,0.3,0.062,81.0,75.0,0.5,1,0.261,0.662,0.077,16.58782793089216,0.869,20.992529324638117,20.826724546216354,Upper-Middle,1.7805325805200969,0.9782316326838439,0.5105740181268882
0.022,41.0,10.95820019891422,55.625,10.155684924241076,25.273817021075757,0.059,4.90527477843843,239.0,0.02,0.1,0.152,76.0,68.0,0.1,1,0.316,0.635,0.049,17.55012914563131,0.73,20.898059128159204,21.022629414913318,High,1.4911552042434697,0.9822973912701922,0.5748031496062992
0.018,41.0,8.798907492088226,55.625,8.101071503119543,23.586468274265076,0.081,5.840641657373398,239.0,0.009,0.2,0.22649999999999998,81.0,76.0,0.2,1,0.293,0.65,0.057,15.243701376162731,0.631,21.076735650638444,19.888555094368826,Upper-Middle,1.9105039302154712,0.9667990729522622,0.5384615384615384
0.012,41.0,10.145923797230747,26.0,9.36417671669105,24.30404491432543,0.063,5.313205979041787,239.0,0.006,0.1,0.12,79.0,75.0,0.0,1,0.204,0.691,0.105,16.235516576616345,0.759,21.415912892964926,19.93800336967164,Upper-Middle,1.5311548296025022,0.9789416057419383,0.44717800289435605
0.02,41.0,9.051344640485725,26.0,9.57073837671504,23.436618790804065,0.061,5.267858159063328,239.0,0.02,0.1,0.12,75.0,69.0,0.5,1,0.225,0.66,0.114,11.784889656179956,0.908,19.222682333908697,18.985994558684244,Lower-Middle,1.429633746239048,0.8562641811686308,0.5136363636363637
0.02,41.0,4.74493212836325,26.0,9.57073837671504,19.64681783759527,0.049,5.484796933490655,239.0,0.013,0.2,0.115,75.0,69.0,0.3,1,0.2995,0.6425000000000001,0.052,11.157093023169736,0.66,17.76675429577647,16.012735246411598,Low,0.9626940740421682,0.44887423747193184,0.5470817120622568
0.024,41.0,9.993739506513155,55.625,8.919988070968524,23.780470031986482,0.065,4.969813299576001,239.0,0.031,0.1,0.22649999999999998,74.0,68.0,0.2,1,0.338,0.607,0.055,16.0206282359945,0.646,21.863659659949167,19.826777734819416,Upper-Middle,1.5457305520791214,1.0074346294589274,0.6474464579901154
0.024,41.0,10.185805262488758,55.625,9.18122047340233,24.20243791252262,0.067,5.10594547390058,239.0,0.026,0.0,0.136,77.0,71.0,0.2,1,0.334,0.612,0.054,16.401755168774425,0.613,19.826777734819416,20.030118658386467,Upper-Middle,1.6215633401390155,1.0004503182205322,0.6339869281045752
0.022,41.0,8.787830829258759,55.625,8.39366870513074,23.43442453506178,0.073,5.209486152841421,239.0,0.023,0.0,0.12,75.0,66.0,0.2,1,0.369,0.572,0.059,15.612152588068716,0.606,20.313792708946732,19.555303473358943,Lower-Middle,1.7107129910595098,0.9355057225361719,0.7482517482517483
0.016,41.0,6.278521424165844,26.0,9.57073837671504,21.07845610099319,0.061,5.267858159063328,239.0,0.02,0.5,0.12,71.0,66.0,0.5,1,0.2995,0.6425000000000001,0.052,10.946692833932499,0.823,20.350025877585416,19.93800336967164,Low,1.2857858221605845,0.5939529671830698,0.5470817120622568
0.019,41.0,5.37989735354046,26.0,9.57073837671504,20.206320006195963,0.062,5.886104031450156,239.0,0.013,0.2,0.12,73.0,69.0,0.4,1,0.319,0.603,0.077,11.536348979913816,0.36,18.459901466721032,15.894952224644102,Low,1.2527918403841496,0.50894243730326,0.6567164179104478
0.035,41.0,9.259416209622776,39.0,8.9142228207033,23.8105542299477,0.064,4.762173934797756,239.0,0.036,0.0,0.15,73.0,66.0,0.2,1,0.436,0.522,0.042,16.305639879163717,0.463,20.286310063294863,19.737088980289055,Upper-Middle,1.5238754707166529,0.9339528046804507,0.9157088122605364
0.022,41.0,7.356918242356021,26.0,9.57073837671504,20.424764572877912,0.056,4.02535169073515,239.0,0.037,0.1,0.15,68.0,61.0,0.2,1,0.36,0.599,0.041,13.532634252626288,0.284,17.147715103853763,17.216707972959764,Low,1.143786816081163,0.6959701375791929,0.669449081803005
0.03,41.0,7.45876269238096,55.625,7.704811922932594,21.76229833778973,0.053,2.8903717578961645,239.0,0.069,0.0,0.22649999999999998,60.0,57.0,0.0,1,0.389,0.57,0.041,16.012316158653146,0.406,18.379858759848776,19.123778260315973,Low,1.1534018119028557,0.8568551231682616,0.7543859649122807
0.03,41.0,8.820256365906321,55.625,8.201934351194222,22.820092144195243,0.083,4.6443908991413725,239.0,0.028,0.0,0.208,74.0,69.0,0.1,1,0.409,0.55,0.041,15.706839607704858,0.472,19.734404414925592,19.42863866800198,Lower-Middle,1.8940676479682053,0.9585219834524936,0.818181818181818
0.017,41.0,9.280146246220145,31.0,8.22389538017882,22.967186966788518,0.046,5.093750200806762,239.0,0.019,0.1,0.189,74.0,68.0,0.6,1,0.318,0.606,0.076,14.780475637777611,0.524,21.206309080316853,19.410221941283584,Lower-Middle,1.0564906004722718,1.0060983850881702,0.6501650165016503
0.023,41.0,12.913206554175853,55.625,11.94253669490647,27.293145860770363,0.058,5.986452005284438,239.0,0.018,0.1,0.07,78.0,73.0,0.3,1,0.33,0.618,0.051,18.498163065864727,0.757,23.031634174795606,22.70454312997691,High,1.583002459924681,0.997733818228836,0.6165048543689321
0.026,41.0,8.392083380373393,46.0,7.922623574217286,22.395197240055495,0.061,4.127134385045092,239.0,0.029,0.0,0.155,74.0,68.0,0.1,1,0.391,0.57,0.039,15.486585097611622,0.555,18.8906843794481,18.749984498289212,Lower-Middle,1.3661070316433852,0.9405398883600854,0.7543859649122807
0.023,41.0,8.724857555881988,18.0,7.882314918980268,23.283063485653358,0.076,5.717027701406222,239.0,0.02,0.1,0.099,78.0,73.0,0.2,1,0.313,0.629,0.058,14.991332622263622,0.631,20.50510982838702,19.402759220109843,Lower-Middle,1.7695128249096552,0.9822729362182583,0.589825119236884
0.027,41.0,8.31164394850298,55.625,8.285513309079741,22.60853141067372,0.061,4.276666119016055,239.0,0.025,0.0,0.22649999999999998,73.0,69.0,0.3,1,0.368,0.586,0.046,15.552875613511565,0.569,18.20995972498239,18.560442695023177,Lower-Middle,1.3791204160510968,0.8951194911729355,0.7064846416382252
0.023,41.0,10.18039933305852,55.625,9.362116806941977,24.780946443116424,0.045,4.634728988229636,239.0,0.025,0.1,0.21,74.0,69.0,0.1,1,0.328,0.62,0.052,17.114059853115506,0.742,20.746005324893417,20.557211253796964,Upper-Middle,1.115142589940239,0.9824632864819941,0.6129032258064516
0.013,41.0,9.051344640485725,7.0,9.57073837671504,25.051812525105852,0.061,5.267858159063328,239.0,0.02,0.2,0.12,82.0,74.0,0.5,1,0.227,0.654,0.118,15.1573555201469,0.942,21.707962601858178,21.073922709263805,Upper-Middle,1.5281605640314568,0.8562641811686308,0.5275229357798165
